order_id,customer_key,product_key,region_key,date_key,quantity,revenue,discount,profit
ORD102228,1870,10,13,20230928,7,13527.69,0.0,3103.12
ORD102228,2935,10,13,20230928,7,13527.69,0.0,3103.12
ORD102229,1871,407,23,20240821,4,6303.84,0.1,-307.52
ORD102229,5299,407,23,20240821,4,6303.84,0.1,-307.52
ORD102229,5664,407,23,20240821,4,6303.84,0.1,-307.52
ORD102230,822,176,18,20220621,8,7072.71,0.15,-568.25
ORD102230,1266,176,18,20220621,8,7072.71,0.15,-568.25
ORD102230,1872,176,18,20220621,8,7072.71,0.15,-568.25
ORD102231,111,203,17,20220713,6,4372.43,0.2,-211.08
ORD102231,1873,203,17,20220713,6,4372.43,0.2,-211.08
ORD102231,2181,203,17,20220713,6,4372.43,0.2,-211.08
ORD102232,1874,42,6,20240308,4,2077.31,0.3,-138.86
ORD102232,2963,42,6,20240308,4,2077.31,0.3,-138.86
ORD102232,5417,42,6,20240308,4,2077.31,0.3,-138.86
ORD102233,934,232,13,20240420,4,5603.91,0.3,-216.25
ORD102233,1440,232,13,20240420,4,5603.91,0.3,-216.25
ORD102234,1732,150,22,20220306,6,7842.02,0.15,-378.77
ORD102234,2832,150,22,20220306,6,7842.02,0.15,-378.77
ORD102234,4893,150,22,20220306,6,7842.02,0.15,-378.77
ORD102235,1875,236,4,20230319,9,16718.6,0.05,433.17
ORD102235,4249,236,4,20230319,9,16718.6,0.05,433.17
ORD102235,4558,236,4,20230319,9,16718.6,0.05,433.17
ORD102236,1876,376,11,20230927,9,12911.13,0.1,447.07
ORD102236,3472,376,11,20230927,9,12911.13,0.1,447.07
ORD102236,4317,376,11,20230927,9,12911.13,0.1,447.07
ORD102237,1710,387,21,20230919,10,1134.74,0.3,-40.24
ORD102237,2354,387,21,20230919,10,1134.74,0.3,-40.24
ORD102237,3142,387,21,20230919,10,1134.74,0.3,-40.24
ORD102238,451,358,11,20231120,2,1750.16,0.2,-192.66
ORD102238,690,358,11,20231120,2,1750.16,0.2,-192.66
ORD102238,1877,358,11,20231120,2,1750.16,0.2,-192.66
ORD102239,1878,118,10,20241130,1,1601.16,0.0,92.67
ORD102239,5619,118,10,20241130,1,1601.16,0.0,92.67
ORD102239,5644,118,10,20241130,1,1601.16,0.0,92.67
ORD102240,1546,219,2,20240727,9,2979.45,0.3,-514.76
ORD102240,3621,219,2,20240727,9,2979.45,0.3,-514.76
ORD102240,5074,219,2,20240727,9,2979.45,0.3,-514.76
ORD102241,108,197,4,20241027,2,1601.16,0.2,84.44
ORD102241,867,197,4,20241027,2,1601.16,0.2,84.44
ORD102241,1879,197,4,20241027,2,1601.16,0.2,84.44
ORD102242,1723,435,17,20241203,10,8606.78,0.05,299.74
ORD102242,1857,435,17,20241203,10,8606.78,0.05,299.74
ORD102242,3996,435,17,20241203,10,8606.78,0.05,299.74
ORD102243,66,298,3,20240916,8,8707.53,0.15,182.59
ORD102243,1842,298,3,20240916,8,8707.53,0.15,182.59
ORD102243,2170,298,3,20240916,8,8707.53,0.15,182.59
ORD102244,1880,269,16,20240721,4,7221.25,0.1,-203.25
ORD102244,3046,269,16,20240721,4,7221.25,0.1,-203.25
ORD102244,4769,269,16,20240721,4,7221.25,0.1,-203.25
ORD102245,979,111,4,20230301,6,11276.02,0.15,1166.25
ORD102245,4260,111,4,20230301,6,11276.02,0.15,1166.25
ORD102245,5106,111,4,20230301,6,11276.02,0.15,1166.25
ORD102246,765,154,23,20241223,9,4612.47,0.3,-224.72
ORD102246,1304,154,23,20241223,9,4612.47,0.3,-224.72
ORD102246,3908,154,23,20241223,9,4612.47,0.3,-224.72
ORD102247,473,360,15,20230323,7,12006.77,0.0,3424.56
ORD102247,1398,360,15,20230323,7,12006.77,0.0,3424.56
ORD102247,2509,360,15,20230323,7,12006.77,0.0,3424.56
ORD102248,1881,361,20,20230405,2,894.99,0.1,-11.21
ORD102248,3513,361,20,20230405,2,894.99,0.1,-11.21
ORD102248,4624,361,20,20230405,2,894.99,0.1,-11.21
ORD102249,607,209,17,20240914,10,11214.04,0.0,1327.58
ORD102249,711,209,17,20240914,10,11214.04,0.0,1327.58
ORD102249,3916,209,17,20240914,10,11214.04,0.0,1327.58
ORD102250,344,88,12,20230608,5,4296.75,0.1,816.78
ORD102250,875,88,12,20230608,5,4296.75,0.1,816.78
ORD102250,1950,88,12,20230608,5,4296.75,0.1,816.78
ORD102251,1698,74,3,20241229,2,369.43,0.0,19.77
ORD102251,1882,74,3,20241229,2,369.43,0.0,19.77
ORD102251,4156,74,3,20241229,2,369.43,0.0,19.77
ORD102252,1883,271,18,20231019,8,9416.25,0.1,-354.26
ORD102252,2572,271,18,20231019,8,9416.25,0.1,-354.26
ORD102252,4266,271,18,20231019,8,9416.25,0.1,-354.26
ORD102253,1359,291,19,20221021,1,1238.78,0.05,4.11
ORD102253,1884,291,19,20221021,1,1238.78,0.05,4.11
ORD102253,4933,291,19,20221021,1,1238.78,0.05,4.11
ORD102254,369,290,5,20231024,6,6778.97,0.2,192.7
ORD102254,1342,290,5,20231024,6,6778.97,0.2,192.7
ORD102254,1885,290,5,20231024,6,6778.97,0.2,192.7
ORD102255,871,382,5,20240408,7,11581.34,0.15,823.54
ORD102255,1886,382,5,20240408,7,11581.34,0.15,823.54
ORD102255,3271,382,5,20240408,7,11581.34,0.15,823.54
ORD102256,532,212,16,20241222,4,4224.48,0.05,512.53
ORD102256,1887,212,16,20241222,4,4224.48,0.05,512.53
ORD102256,4646,212,16,20241222,4,4224.48,0.05,512.53
ORD102257,471,96,2,20220407,9,3454.43,0.0,636.07
ORD102257,1888,96,2,20220407,9,3454.43,0.0,636.07
ORD102258,1430,21,2,20230302,2,3467.77,0.1,358.15
ORD102258,1889,21,2,20230302,2,3467.77,0.1,358.15
ORD102258,2183,21,2,20230302,2,3467.77,0.1,358.15
ORD102259,1890,429,1,20230509,5,1993.44,0.1,220.8
ORD102259,4585,429,1,20230509,5,1993.44,0.1,220.8
ORD102259,5655,429,1,20230509,5,1993.44,0.1,220.8
ORD102260,1104,205,20,20230706,9,13939.33,0.05,2184.41
ORD102260,1735,205,20,20230706,9,13939.33,0.05,2184.41
ORD102260,2378,205,20,20230706,9,13939.33,0.05,2184.41
ORD102261,1891,434,7,20241027,9,5229.7,0.3,-238.18
ORD102261,2066,434,7,20241027,9,5229.7,0.3,-238.18
ORD102261,2269,434,7,20241027,9,5229.7,0.3,-238.18
ORD102262,65,247,2,20230615,8,15680.0,0.2,-568.57
ORD102262,561,247,2,20230615,8,15680.0,0.2,-568.57
ORD102262,1892,247,2,20230615,8,15680.0,0.2,-568.57
ORD102263,403,305,4,20230621,7,10721.23,0.05,1793.84
ORD102263,1530,305,4,20230621,7,10721.23,0.05,1793.84
ORD102263,1853,305,4,20230621,7,10721.23,0.05,1793.84
ORD102264,944,161,17,20230914,1,1648.53,0.15,7.41
ORD102264,1893,161,17,20230914,1,1648.53,0.15,7.41
ORD102264,3898,161,17,20230914,1,1648.53,0.15,7.41
ORD102265,205,390,2,20240513,5,8606.21,0.0,643.83
ORD102265,535,390,2,20240513,5,8606.21,0.0,643.83
ORD102265,1894,390,2,20240513,5,8606.21,0.0,643.83
ORD102266,1184,382,7,20240615,3,817.11,0.15,-55.38
ORD102266,2152,382,7,20240615,3,817.11,0.15,-55.38
ORD102266,3284,382,7,20240615,3,817.11,0.15,-55.38
ORD102267,311,446,2,20231103,4,5871.98,0.05,914.76
ORD102267,508,446,2,20231103,4,5871.98,0.05,914.76
ORD102267,1895,446,2,20231103,4,5871.98,0.05,914.76
ORD102268,779,200,2,20221030,9,6988.75,0.05,1217.36
ORD102268,1465,200,2,20221030,9,6988.75,0.05,1217.36
ORD102268,1896,200,2,20221030,9,6988.75,0.05,1217.36
ORD102269,456,121,6,20240414,7,1985.32,0.2,-180.82
ORD102269,1734,121,6,20240414,7,1985.32,0.2,-180.82
ORD102269,1897,121,6,20240414,7,1985.32,0.2,-180.82
ORD102270,1435,254,22,20220701,7,10191.68,0.05,323.08
ORD102270,1898,254,22,20220701,7,10191.68,0.05,323.08
ORD102270,5310,254,22,20220701,7,10191.68,0.05,323.08
ORD102271,1899,188,24,20220916,8,13972.25,0.05,155.47
ORD102271,2161,188,24,20220916,8,13972.25,0.05,155.47
ORD102271,4110,188,24,20220916,8,13972.25,0.05,155.47
ORD102272,595,303,21,20230326,7,4545.52,0.1,-44.48
ORD102272,3613,303,21,20230326,7,4545.52,0.1,-44.48
ORD102272,4667,303,21,20230326,7,4545.52,0.1,-44.48
ORD102273,1519,373,4,20240723,6,8583.97,0.2,-1060.56
ORD102273,1900,373,4,20240723,6,8583.97,0.2,-1060.56
ORD102273,3669,373,4,20240723,6,8583.97,0.2,-1060.56
ORD102274,1901,447,9,20220514,4,4246.66,0.0,415.82
ORD102274,3882,447,9,20220514,4,4246.66,0.0,415.82
ORD102274,5571,447,9,20220514,4,4246.66,0.0,415.82
ORD102275,1902,159,7,20231101,5,5008.17,0.1,939.38
ORD102275,4329,159,7,20231101,5,5008.17,0.1,939.38
ORD102275,4706,159,7,20231101,5,5008.17,0.1,939.38
ORD102276,551,403,10,20220819,3,3353.43,0.15,154.59
ORD102276,2192,403,10,20220819,3,3353.43,0.15,154.59
ORD102276,3649,403,10,20220819,3,3353.43,0.15,154.59
ORD102277,1776,97,23,20230128,8,12912.3,0.2,663.26
ORD102277,1903,97,23,20230128,8,12912.3,0.2,663.26
ORD102277,4255,97,23,20230128,8,12912.3,0.2,663.26
ORD102278,1904,332,23,20240229,8,5946.89,0.0,1534.21
ORD102278,2600,332,23,20240229,8,5946.89,0.0,1534.21
ORD102278,4384,332,23,20240229,8,5946.89,0.0,1534.21
ORD102279,1905,155,23,20220322,7,6066.82,0.0,1720.76
ORD102279,3361,155,23,20220322,7,6066.82,0.0,1720.76
ORD102279,4593,155,23,20220322,7,6066.82,0.0,1720.76
ORD102280,520,112,18,20240310,4,5918.07,0.1,56.72
ORD102280,1300,112,18,20240310,4,5918.07,0.1,56.72
ORD102280,5538,112,18,20240310,4,5918.07,0.1,56.72
ORD102281,1278,311,1,20240202,9,14476.63,0.2,-261.44
ORD102281,1906,311,1,20240202,9,14476.63,0.2,-261.44
ORD102281,2270,311,1,20240202,9,14476.63,0.2,-261.44
ORD102282,1087,150,13,20220512,2,2318.28,0.05,138.43
ORD102282,1695,150,13,20220512,2,2318.28,0.05,138.43
ORD102282,2975,150,13,20220512,2,2318.28,0.05,138.43
ORD102283,303,47,18,20221211,3,5710.9,0.1,825.84
ORD102283,1533,47,18,20221211,3,5710.9,0.1,825.84
ORD102283,3743,47,18,20221211,3,5710.9,0.1,825.84
ORD102284,1907,386,9,20220703,7,2968.16,0.3,-514.17
ORD102284,4620,386,9,20220703,7,2968.16,0.3,-514.17
ORD102284,5566,386,9,20220703,7,2968.16,0.3,-514.17
ORD102285,1908,155,18,20230715,4,667.21,0.1,57.4
ORD102285,2289,155,18,20230715,4,667.21,0.1,57.4
ORD102286,1909,7,21,20240430,8,9186.03,0.15,-233.11
ORD102286,5059,7,21,20240430,8,9186.03,0.15,-233.11
ORD102286,5536,7,21,20240430,8,9186.03,0.15,-233.11
ORD102287,243,42,5,20221214,5,6887.44,0.1,305.37
ORD102287,435,42,5,20221214,5,6887.44,0.1,305.37
ORD102287,1910,42,5,20221214,5,6887.44,0.1,305.37
ORD102288,1008,345,4,20230718,1,590.63,0.0,102.99
ORD102288,1911,345,4,20230718,1,590.63,0.0,102.99
ORD102288,3020,345,4,20230718,1,590.63,0.0,102.99
ORD102289,1912,94,1,20240111,5,3121.51,0.0,316.82
ORD102289,3503,94,1,20240111,5,3121.51,0.0,316.82
ORD102289,5040,94,1,20240111,5,3121.51,0.0,316.82
ORD102290,1574,206,14,20230614,7,10133.64,0.2,-918.21
ORD102290,1913,206,14,20230614,7,10133.64,0.2,-918.21
ORD102290,2836,206,14,20230614,7,10133.64,0.2,-918.21
ORD102291,1914,378,4,20240212,9,9266.68,0.0,2137.75
ORD102291,2215,378,4,20240212,9,9266.68,0.0,2137.75
ORD102291,4097,378,4,20240212,9,9266.68,0.0,2137.75
ORD102292,1642,335,11,20220909,4,7584.33,0.2,269.23
ORD102292,3538,335,11,20220909,4,7584.33,0.2,269.23
ORD102292,4272,335,11,20220909,4,7584.33,0.2,269.23
ORD102293,1456,387,6,20240818,1,199.33,0.05,40.78
ORD102293,2393,387,6,20240818,1,199.33,0.05,40.78
ORD102293,3440,387,6,20240818,1,199.33,0.05,40.78
ORD102294,663,333,11,20220815,10,13983.2,0.3,-626.03
ORD102294,758,333,11,20220815,10,13983.2,0.3,-626.03
ORD102294,4779,333,11,20220815,10,13983.2,0.3,-626.03
ORD102295,1629,68,17,20220108,9,8233.92,0.1,1453.11
ORD102295,1915,68,17,20220108,9,8233.92,0.1,1453.11
ORD102295,4784,68,17,20220108,9,8233.92,0.1,1453.11
ORD102296,1916,367,19,20241216,9,3065.49,0.0,551.18
ORD102296,4162,367,19,20241216,9,3065.49,0.0,551.18
ORD102296,4439,367,19,20241216,9,3065.49,0.0,551.18
ORD102297,387,116,22,20240207,10,5453.03,0.05,267.17
ORD102297,1917,116,22,20240207,10,5453.03,0.05,267.17
ORD102297,4764,116,22,20240207,10,5453.03,0.05,267.17
ORD102298,1918,254,20,20220523,7,13252.09,0.3,-878.75
ORD102298,3208,254,20,20220523,7,13252.09,0.3,-878.75
ORD102298,4310,254,20,20220523,7,13252.09,0.3,-878.75
ORD102299,1919,156,1,20240909,5,3554.56,0.15,128.7
ORD102299,4399,156,1,20240909,5,3554.56,0.15,128.7
ORD102299,5037,156,1,20240909,5,3554.56,0.15,128.7
ORD102300,1585,119,22,20240201,6,3675.06,0.05,453.45
ORD102300,1920,119,22,20240201,6,3675.06,0.05,453.45
ORD102300,3935,119,22,20240201,6,3675.06,0.05,453.45
ORD102301,240,71,13,20220716,7,6732.52,0.15,553.14
ORD102301,340,71,13,20220716,7,6732.52,0.15,553.14
ORD102301,637,71,13,20220716,7,6732.52,0.15,553.14
ORD102302,253,427,5,20230301,9,9929.96,0.3,-2200.36
ORD102302,5134,427,5,20230301,9,9929.96,0.3,-2200.36
ORD102302,5591,427,5,20230301,9,9929.96,0.3,-2200.36
ORD102303,1532,33,21,20240823,4,429.78,0.1,64.71
ORD102303,1921,33,21,20240823,4,429.78,0.1,64.71
ORD102303,5171,33,21,20240823,4,429.78,0.1,64.71
ORD102304,1922,427,12,20230930,4,6379.09,0.15,522.35
ORD102304,3116,427,12,20230930,4,6379.09,0.15,522.35
ORD102304,4211,427,12,20230930,4,6379.09,0.15,522.35
ORD102305,952,166,12,20230322,5,1593.98,0.1,70.12
ORD102305,1923,166,12,20230322,5,1593.98,0.1,70.12
ORD102305,4239,166,12,20230322,5,1593.98,0.1,70.12
ORD102306,424,148,19,20240623,2,3073.98,0.05,149.85
ORD102306,622,148,19,20240623,2,3073.98,0.05,149.85
ORD102306,692,148,19,20240623,2,3073.98,0.05,149.85
ORD102307,1438,421,2,20240902,3,2086.82,0.15,-155.29
ORD102307,1924,421,2,20240902,3,2086.82,0.15,-155.29
ORD102307,5493,421,2,20240902,3,2086.82,0.15,-155.29
ORD102308,897,408,12,20221212,10,8799.48,0.05,246.41
ORD102308,1925,408,12,20221212,10,8799.48,0.05,246.41
ORD102308,3730,408,12,20221212,10,8799.48,0.05,246.41
ORD102309,1034,121,2,20241213,9,15425.84,0.1,1027.26
ORD102309,1869,121,2,20241213,9,15425.84,0.1,1027.26
ORD102309,3169,121,2,20241213,9,15425.84,0.1,1027.26
ORD102310,742,99,6,20220806,5,3935.83,0.1,531.71
ORD102310,1926,99,6,20220806,5,3935.83,0.1,531.71
ORD102310,5598,99,6,20220806,5,3935.83,0.1,531.71
ORD102311,694,114,9,20220628,10,3242.11,0.05,136.26
ORD102311,1927,114,9,20220628,10,3242.11,0.05,136.26
ORD102311,4540,114,9,20220628,10,3242.11,0.05,136.26
ORD102312,1928,384,21,20230306,5,5366.48,0.3,-800.11
ORD102312,2285,384,21,20230306,5,5366.48,0.3,-800.11
ORD102312,4568,384,21,20230306,5,5366.48,0.3,-800.11
ORD102313,235,314,4,20221119,4,7951.19,0.1,754.91
ORD102313,1498,314,4,20221119,4,7951.19,0.1,754.91
ORD102313,4832,314,4,20221119,4,7951.19,0.1,754.91
ORD102314,169,29,17,20231003,7,7884.89,0.2,245.98
ORD102314,171,29,17,20231003,7,7884.89,0.2,245.98
ORD102314,1929,29,17,20231003,7,7884.89,0.2,245.98
ORD102315,1353,373,21,20220817,9,9541.55,0.1,-399.62
ORD102315,2490,373,21,20220817,9,9541.55,0.1,-399.62
ORD102315,2632,373,21,20220817,9,9541.55,0.1,-399.62
ORD102316,1149,373,6,20230305,2,3024.74,0.1,601.64
ORD102316,1930,373,6,20230305,2,3024.74,0.1,601.64
ORD102316,2547,373,6,20230305,2,3024.74,0.1,601.64
ORD102317,1259,119,22,20230626,10,13647.36,0.2,-1519.0
ORD102317,1931,119,22,20230626,10,13647.36,0.2,-1519.0
ORD102317,2753,119,22,20230626,10,13647.36,0.2,-1519.0
ORD102318,1110,46,2,20230316,6,4033.4,0.05,736.02
ORD102318,1696,46,2,20230316,6,4033.4,0.05,736.02
ORD102318,3182,46,2,20230316,6,4033.4,0.05,736.02
ORD102319,1624,383,15,20230414,10,17886.18,0.15,397.75
ORD102319,3955,383,15,20230414,10,17886.18,0.15,397.75
ORD102319,4414,383,15,20230414,10,17886.18,0.15,397.75
ORD102320,224,293,19,20220816,2,1748.15,0.1,160.18
ORD102320,1932,293,19,20220816,2,1748.15,0.1,160.18
ORD102320,3246,293,19,20220816,2,1748.15,0.1,160.18
ORD102321,655,142,5,20230512,7,9338.92,0.05,123.33
ORD102321,666,142,5,20230512,7,9338.92,0.05,123.33
ORD102321,1933,142,5,20230512,7,9338.92,0.05,123.33
ORD102322,593,134,24,20241109,3,3867.29,0.0,1002.05
ORD102322,1934,134,24,20241109,3,3867.29,0.0,1002.05
ORD102322,4626,134,24,20241109,3,3867.29,0.0,1002.05
ORD102323,198,143,10,20220727,7,7508.78,0.3,-1858.4
ORD102323,1488,143,10,20220727,7,7508.78,0.3,-1858.4
ORD102323,1935,143,10,20220727,7,7508.78,0.3,-1858.4
ORD102324,1320,152,16,20241130,2,3553.15,0.15,-179.71
ORD102324,1941,152,16,20241130,2,3553.15,0.15,-179.71
ORD102324,4294,152,16,20241130,2,3553.15,0.15,-179.71
ORD102325,1936,337,17,20220710,9,6351.78,0.2,-619.11
ORD102325,3588,337,17,20220710,9,6351.78,0.2,-619.11
ORD102325,4179,337,17,20220710,9,6351.78,0.2,-619.11
ORD102326,1937,95,1,20230518,6,1926.18,0.15,-5.05
ORD102326,2314,95,1,20230518,6,1926.18,0.15,-5.05
ORD102326,4616,95,1,20230518,6,1926.18,0.15,-5.05
ORD102327,240,426,20,20240105,9,5022.2,0.3,-803.43
ORD102327,340,426,20,20240105,9,5022.2,0.3,-803.43
ORD102327,637,426,20,20240105,9,5022.2,0.3,-803.43
ORD102328,1613,286,3,20230822,10,2706.62,0.1,-36.79
ORD102328,1938,286,3,20230822,10,2706.62,0.1,-36.79
ORD102328,4851,286,3,20230822,10,2706.62,0.1,-36.79
ORD102329,778,433,21,20221227,1,1425.12,0.3,-77.4
ORD102329,1939,433,21,20221227,1,1425.12,0.3,-77.4
ORD102329,5018,433,21,20221227,1,1425.12,0.3,-77.4
ORD102330,783,110,23,20220919,9,16930.93,0.1,1856.78
ORD102330,1940,110,23,20220919,9,16930.93,0.1,1856.78
ORD102330,4198,110,23,20220919,9,16930.93,0.1,1856.78
ORD102331,946,377,20,20220810,1,368.36,0.05,77.56
ORD102331,1228,377,20,20220810,1,368.36,0.05,77.56
ORD102331,2784,377,20,20220810,1,368.36,0.05,77.56
ORD102332,376,307,20,20240502,1,497.68,0.15,26.24
ORD102332,1162,307,20,20240502,1,497.68,0.15,26.24
ORD102332,5515,307,20,20240502,1,497.68,0.15,26.24
ORD102333,1320,219,22,20240121,9,921.68,0.2,73.74
ORD102333,1941,219,22,20240121,9,921.68,0.2,73.74
ORD102333,4294,219,22,20240121,9,921.68,0.2,73.74
ORD102334,1942,340,19,20240521,10,13354.85,0.1,1893.98
ORD102334,2859,340,19,20240521,10,13354.85,0.1,1893.98
ORD102334,5580,340,19,20240521,10,13354.85,0.1,1893.98
ORD102335,1943,35,24,20220516,3,5581.99,0.1,191.48
ORD102335,2391,35,24,20220516,3,5581.99,0.1,191.48
ORD102335,4072,35,24,20220516,3,5581.99,0.1,191.48
ORD102336,1909,115,9,20220624,1,864.29,0.05,192.03
ORD102336,5059,115,9,20220624,1,864.29,0.05,192.03
ORD102336,5536,115,9,20220624,1,864.29,0.05,192.03
ORD102337,1944,233,20,20220331,5,7078.88,0.15,-87.23
ORD102337,2751,233,20,20220331,5,7078.88,0.15,-87.23
ORD102337,5386,233,20,20220331,5,7078.88,0.15,-87.23
ORD102338,333,155,6,20221223,10,15683.96,0.0,1834.8
ORD102338,1945,155,6,20221223,10,15683.96,0.0,1834.8
ORD102338,3676,155,6,20221223,10,15683.96,0.0,1834.8
ORD102339,760,182,2,20221220,4,4353.48,0.05,164.79
ORD102339,1808,182,2,20221220,4,4353.48,0.05,164.79
ORD102339,3886,182,2,20221220,4,4353.48,0.05,164.79
ORD102340,1709,196,6,20240302,10,16170.62,0.15,1654.94
ORD102340,3226,196,6,20240302,10,16170.62,0.15,1654.94
ORD102340,5458,196,6,20240302,10,16170.62,0.15,1654.94
ORD102341,1700,372,12,20240705,2,1641.28,0.3,-337.92
ORD102341,5409,372,12,20240705,2,1641.28,0.3,-337.92
ORD102341,5737,372,12,20240705,2,1641.28,0.3,-337.92
ORD102342,1704,160,23,20230221,8,15329.73,0.05,2991.91
ORD102342,3695,160,23,20230221,8,15329.73,0.05,2991.91
ORD102343,1946,50,4,20220221,2,1682.91,0.3,-37.3
ORD102343,4261,50,4,20220221,2,1682.91,0.3,-37.3
ORD102343,4829,50,4,20220221,2,1682.91,0.3,-37.3
ORD102344,57,283,10,20230612,8,9222.31,0.05,2241.2
ORD102344,272,283,10,20230612,8,9222.31,0.05,2241.2
ORD102344,884,283,10,20230612,8,9222.31,0.05,2241.2
ORD102345,902,85,9,20241106,2,804.8,0.15,50.45
ORD102345,1129,85,9,20241106,2,804.8,0.15,50.45
ORD102345,4680,85,9,20241106,2,804.8,0.15,50.45
ORD102346,1947,309,12,20231119,5,8734.8,0.2,-839.6
ORD102346,3841,309,12,20231119,5,8734.8,0.2,-839.6
ORD102346,4309,309,12,20231119,5,8734.8,0.2,-839.6
ORD102347,1948,287,10,20240705,5,2600.18,0.1,351.36
ORD102347,4980,287,10,20240705,5,2600.18,0.1,351.36
ORD102347,5466,287,10,20240705,5,2600.18,0.1,351.36
ORD102348,1355,292,14,20240625,8,12305.29,0.05,520.52
ORD102348,1628,292,14,20240625,8,12305.29,0.05,520.52
ORD102348,1949,292,14,20240625,8,12305.29,0.05,520.52
ORD102349,344,63,7,20231008,8,3650.41,0.0,839.7
ORD102349,875,63,7,20231008,8,3650.41,0.0,839.7
ORD102349,1950,63,7,20231008,8,3650.41,0.0,839.7
ORD102350,371,143,7,20240930,5,1318.29,0.1,228.02
ORD102350,1707,143,7,20240930,5,1318.29,0.1,228.02
ORD102350,1951,143,7,20240930,5,1318.29,0.1,228.02
ORD102351,1952,300,14,20220107,6,3873.68,0.1,-176.17
ORD102351,2130,300,14,20220107,6,3873.68,0.1,-176.17
ORD102351,4337,300,14,20220107,6,3873.68,0.1,-176.17
ORD102352,1953,4,24,20231019,10,8606.27,0.1,-350.23
ORD102352,2238,4,24,20231019,10,8606.27,0.1,-350.23
ORD102352,4861,4,24,20231019,10,8606.27,0.1,-350.23
ORD102353,509,144,5,20220902,3,5530.32,0.1,879.72
ORD102353,602,144,5,20220902,3,5530.32,0.1,879.72
ORD102353,1954,144,5,20220902,3,5530.32,0.1,879.72
ORD102354,480,153,22,20240706,8,4075.04,0.05,481.86
ORD102354,604,153,22,20240706,8,4075.04,0.05,481.86
ORD102354,1955,153,22,20240706,8,4075.04,0.05,481.86
ORD102355,1292,70,11,20220714,10,10874.02,0.2,1018.79
ORD102355,1299,70,11,20220714,10,10874.02,0.2,1018.79
ORD102355,1956,70,11,20220714,10,10874.02,0.2,1018.79
ORD102356,1957,125,22,20230813,1,1700.82,0.05,21.62
ORD102356,2262,125,22,20230813,1,1700.82,0.05,21.62
ORD102356,2373,125,22,20230813,1,1700.82,0.05,21.62
ORD102357,1406,349,12,20230728,1,1740.76,0.1,44.85
ORD102357,1645,349,12,20230728,1,1740.76,0.1,44.85
ORD102357,1958,349,12,20230728,1,1740.76,0.1,44.85
ORD102358,14,281,19,20220223,8,10501.01,0.3,-864.06
ORD102358,1959,281,19,20220223,8,10501.01,0.3,-864.06
ORD102358,4121,281,19,20220223,8,10501.01,0.3,-864.06
ORD102359,1960,30,7,20240606,9,12261.65,0.2,-155.07
ORD102359,3070,30,7,20240606,9,12261.65,0.2,-155.07
ORD102359,5681,30,7,20240606,9,12261.65,0.2,-155.07
ORD102360,1961,306,15,20220818,5,6113.23,0.2,33.53
ORD102360,2483,306,15,20220818,5,6113.23,0.2,33.53
ORD102360,3887,306,15,20220818,5,6113.23,0.2,33.53
ORD102361,1962,47,1,20231017,8,10023.25,0.3,-2017.32
ORD102361,5601,47,1,20231017,8,10023.25,0.3,-2017.32
ORD102362,1568,312,6,20220605,3,5013.15,0.1,387.12
ORD102362,1975,312,6,20220605,3,5013.15,0.1,387.12
ORD102362,3401,312,6,20220605,3,5013.15,0.1,387.12
ORD102363,848,68,5,20240119,7,1530.51,0.15,-73.65
ORD102363,1180,68,5,20240119,7,1530.51,0.15,-73.65
ORD102363,3601,68,5,20240119,7,1530.51,0.15,-73.65
ORD102364,557,225,21,20221011,9,10626.7,0.2,-1321.71
ORD102364,1963,225,21,20221011,9,10626.7,0.2,-1321.71
ORD102364,4334,225,21,20221011,9,10626.7,0.2,-1321.71
ORD102365,1607,31,19,20230105,6,6704.3,0.05,757.95
ORD102365,2756,31,19,20230105,6,6704.3,0.05,757.95
ORD102365,2797,31,19,20230105,6,6704.3,0.05,757.95
ORD102366,1964,80,9,20240212,10,3712.93,0.1,709.57
ORD102366,2294,80,9,20240212,10,3712.93,0.1,709.57
ORD102366,4188,80,9,20240212,10,3712.93,0.1,709.57
ORD102367,1360,225,20,20230126,6,8783.72,0.3,-289.65
ORD102367,1965,225,20,20230126,6,8783.72,0.3,-289.65
ORD102367,4836,225,20,20230126,6,8783.72,0.3,-289.65
ORD102368,1966,173,7,20240110,1,1774.38,0.15,120.68
ORD102368,4021,173,7,20240110,1,1774.38,0.15,120.68
ORD102368,5448,173,7,20240110,1,1774.38,0.15,120.68
ORD102369,1367,389,19,20231206,7,10038.68,0.05,781.79
ORD102369,1967,389,19,20231206,7,10038.68,0.05,781.79
ORD102369,2226,389,19,20231206,7,10038.68,0.05,781.79
ORD102370,490,39,14,20240915,4,6350.22,0.1,684.53
ORD102370,3612,39,14,20240915,4,6350.22,0.1,684.53
ORD102370,4349,39,14,20240915,4,6350.22,0.1,684.53
ORD102371,144,315,5,20220129,3,1232.61,0.3,-152.87
ORD102371,1968,315,5,20220129,3,1232.61,0.3,-152.87
ORD102371,2474,315,5,20220129,3,1232.61,0.3,-152.87
ORD102372,1969,168,2,20230505,2,251.35,0.05,33.05
ORD102372,3853,168,2,20230505,2,251.35,0.05,33.05
ORD102372,5071,168,2,20230505,2,251.35,0.05,33.05
ORD102373,1970,333,5,20221118,9,14730.47,0.0,4009.05
ORD102373,2313,333,5,20221118,9,14730.47,0.0,4009.05
ORD102373,5680,333,5,20221118,9,14730.47,0.0,4009.05
ORD102374,1971,315,11,20230308,8,8154.52,0.3,-1489.34
